Order_ID,Month,City,Area,Restaurant,Food_Category,Item_Name,Quantity,Unit_Price,Discount,Delivery_Fee,Subtotal,Total_Amount,Cost,Profit,Meal_Time,Order_Status,Payment_Method,Rating
ORD-2145,Jul,Lahore,Gulberg,Cafe Aylanto,Desi,Haleem,2,396,0.0,49,792,841,436,405,Dinner,Cancelled,Credit Card,
ORD-2146,Jul,Lahore,Gulberg,Andaaz,Broast,Full Broast,4,665,0.2,99,2660,2227,1463,764,Breakfast,Delivered,Debit Card,4.0
ORD-2147,Jul,Lahore,Wapda Town,Andaaz,Karahi,Mutton Karahi,2,933,0.0,79,1866,1945,1026,919,Late Night,Delivered,Credit Card,4.0
ORD-2148,Jul,Lahore,Gulberg,Yum! Lahore,Broast,Half Broast,3,724,0.2,49,2172,1787,1195,592,Late Night,Delivered,Credit Card,4.5
ORD-2149,Jul,Lahore,Wapda Town,Bundu Khan Lahore,Pizza,BBQ Pizza,1,902,0.15,0,902,767,496,271,Dinner,Cancelled,Cash on Delivery,
ORD-2150,Jul,Lahore,DHA,Spice Bazaar,Shawarma,Spicy Shawarma,5,242,0.0,99,1210,1309,666,643,Dinner,Delivered,Credit Card,4.5
ORD-2151,Jul,Lahore,Cantt,Andaaz,Nihari,Mutton Nihari,5,345,0.0,79,1725,1804,949,855,Breakfast,Cancelled,Cash on Delivery,
ORD-2152,Jul,Lahore,Clifton,Spice Bazaar,Desi,Saag Gosht,4,411,0.15,0,1644,1397,904,493,Dinner,Delivered,Cash on Delivery,4.0
ORD-2153,Jul,Lahore,DHA,McDonald's Gulberg,Dessert,Gulab Jamun,5,195,0.0,99,975,1074,536,538,Breakfast,Delivered,JazzCash,4.0
ORD-2154,Jul,Lahore,Bahria Town,Yum! Lahore,Pizza,Pepperoni Pizza,2,996,0.0,0,1992,1992,1096,896,Breakfast,Delivered,Credit Card,4.5
ORD-2155,Jul,Lahore,DHA,Pak Tea House,Desi,Saag Gosht,5,420,0.2,49,2100,1729,1155,574,Late Night,Cancelled,Debit Card,
ORD-2156,Jul,Lahore,Model Town,Waris Nihari,Pizza,Pepperoni Pizza,1,814,0.0,0,814,814,448,366,Late Night,Delivered,Cash on Delivery,4.5
ORD-2157,Jul,Lahore,Wapda Town,Yum! Lahore,Burger,Double Patty Burger,1,430,0.1,49,430,436,237,199,Lunch,Delivered,Credit Card,4.0
ORD-2158,Jul,Lahore,Wapda Town,Cuckoo's Den,Desi,Saag Gosht,4,399,0.0,49,1596,1645,878,767,Lunch,Delivered,Cash on Delivery,4.0
ORD-2159,Jul,Lahore,Johar Town,Pak Tea House,Biryani,Beef Biryani,1,449,0.0,0,449,449,247,202,Late Night,Delivered,EasyPaisa,4.5
ORD-2160,Jul,Lahore,Bahria Town,Cuckoo's Den,Shawarma,Spicy Shawarma,2,244,0.0,49,488,537,268,269,Dinner,Delivered,Credit Card,4.5
ORD-2161,Jul,Lahore,Model Town,Haveli Restaurant,Burger,Smash Burger,3,400,0.0,0,1200,1200,660,540,Late Night,Delivered,JazzCash,4.5
ORD-2162,Jul,Lahore,Gulberg,Spice Bazaar,Dessert,Gulab Jamun,5,256,0.15,99,1280,1187,704,483,Dinner,Delivered,Debit Card,5.0
ORD-2163,Jul,Lahore,Iqbal Town,Andaaz,Pizza,Chicken Tikka Pizza,5,801,0.1,79,4005,3684,2203,1481,Dinner,Delivered,Credit Card,5.0
ORD-2164,Jul,Lahore,Wapda Town,Pak Tea House,Burger,Crispy Burger,3,505,0.0,79,1515,1594,833,761,Late Night,Delivered,Credit Card,4.5
ORD-2165,Jul,Lahore,Clifton,Spice Bazaar,Shawarma,Spicy Shawarma,3,304,0.0,0,912,912,502,410,Dinner,Cancelled,Credit Card,
ORD-2166,Jul,Lahore,Bahria Town,Haveli Restaurant,Burger,Smash Burger,2,460,0.2,99,920,835,506,329,Lunch,Cancelled,Credit Card,
ORD-2167,Jul,Lahore,Clifton,Andaaz,BBQ,Mix BBQ Platter,1,1165,0.2,79,1165,1011,641,370,Dinner,Delivered,Debit Card,4.0
ORD-2168,Jul,Lahore,Gulberg,Yum! Lahore,Dessert,Gulab Jamun,5,189,0.0,49,945,994,520,474,Breakfast,Delivered,Cash on Delivery,3.0
ORD-2169,Jul,Lahore,Wapda Town,Waris Nihari,Pizza,Pepperoni Pizza,4,899,0.1,49,3596,3285,1978,1307,Dinner,Delivered,Debit Card,3.0
ORD-2170,Jul,Lahore,DHA,Lahori Chargha,BBQ,Boti Kabab,5,1232,0.2,99,6160,5027,3388,1639,Dinner,Delivered,Debit Card,3.0
ORD-2171,Jul,Lahore,Bahria Town,Waris Nihari,Broast,Half Broast,5,702,0.0,0,3510,3510,1931,1579,Lunch,Delivered,EasyPaisa,3.0
ORD-2172,Jul,Lahore,Model Town,Andaaz,Burger,Zinger Burger,4,530,0.0,0,2120,2120,1166,954,Late Night,Delivered,Debit Card,3.5
ORD-2173,Jul,Lahore,Bahria Town,Lahori Chargha,Karahi,Beef Karahi,1,832,0.0,0,832,832,458,374,Breakfast,Delivered,EasyPaisa,3.0
ORD-2174,Jul,Lahore,Clifton,Bundu Khan Lahore,BBQ,Chicken Tikka,3,1353,0.0,99,4059,4158,2232,1926,Late Night,Cancelled,Debit Card,
ORD-2175,Jul,Lahore,Johar Town,Cafe Aylanto,Shawarma,Beef Shawarma,5,336,0.1,99,1680,1611,924,687,Dinner,Cancelled,Debit Card,
ORD-2176,Aug,Lahore,Johar Town,Butt Karahi,Nihari,Nalli Nihari,3,417,0.2,0,1251,1001,688,313,Breakfast,Cancelled,JazzCash,
ORD-2177,Aug,Lahore,DHA,Butt Karahi,Karahi,Chicken Karahi,4,1070,0.15,99,4280,3737,2354,1383,Breakfast,Delivered,Debit Card,4.5
ORD-2178,Aug,Lahore,Model Town,Pak Tea House,Desi,Saag Gosht,3,350,0.2,99,1050,939,578,361,Late Night,Delivered,JazzCash,4.0
ORD-2179,Aug,Lahore,DHA,McDonald's Gulberg,Burger,Smash Burger,3,397,0.2,79,1191,1032,655,377,Late Night,Delivered,Debit Card,3.5
ORD-2180,Aug,Lahore,Wapda Town,Waris Nihari,Nihari,Mutton Nihari,2,398,0.15,0,796,677,438,239,Dinner,Delivered,JazzCash,4.5
ORD-2181,Aug,Lahore,Wapda Town,Hussain Chowk Paye,BBQ,Mix BBQ Platter,5,1328,0.0,49,6640,6689,3652,3037,Lunch,Delivered,Cash on Delivery,4.5
ORD-2182,Aug,Lahore,Iqbal Town,Waris Nihari,Desi,Daal Makhni,2,326,0.0,79,652,731,359,372,Lunch,Delivered,JazzCash,4.5
ORD-2183,Aug,Lahore,Wapda Town,Butt Karahi,Biryani,Beef Biryani,1,448,0.2,0,448,358,246,112,Breakfast,Delivered,Cash on Delivery,5.0
ORD-2184,Aug,Lahore,Cantt,Waris Nihari,Shawarma,Chicken Shawarma,2,357,0.2,0,714,571,393,178,Lunch,Delivered,EasyPaisa,5.0
ORD-2185,Aug,Lahore,Iqbal Town,Andaaz,BBQ,Boti Kabab,5,1157,0.0,49,5785,5834,3182,2652,Breakfast,Delivered,Debit Card,4.5
ORD-2186,Aug,Lahore,Johar Town,Lahori Chargha,Desi,Daal Makhni,4,452,0.1,49,1808,1676,994,682,Breakfast,Delivered,EasyPaisa,4.5
ORD-2187,Aug,Lahore,Wapda Town,Waris Nihari,BBQ,Seekh Kabab,5,1337,0.0,99,6685,6784,3677,3107,Dinner,Delivered,Debit Card,4.5
ORD-2188,Aug,Lahore,Model Town,Charcoal Grill,Karahi,Beef Karahi,2,1115,0.1,49,2230,2056,1226,830,Breakfast,Delivered,Cash on Delivery,4.0
ORD-2189,Aug,Lahore,Wapda Town,Pak Tea House,Nihari,Nalli Nihari,1,455,0.0,0,455,455,250,205,Lunch,Cancelled,JazzCash,
ORD-2190,Aug,Lahore,DHA,Cafe Aylanto,Broast,Broast Deal,1,744,0.1,99,744,769,409,360,Late Night,Cancelled,JazzCash,
ORD-2191,Aug,Lahore,Gulberg,McDonald's Gulberg,Broast,Broast Deal,2,600,0.2,49,1200,1009,660,349,Breakfast,Cancelled,JazzCash,
ORD-2192,Aug,Lahore,Garden Town,Yum! Lahore,Broast,Half Broast,4,605,0.0,49,2420,2469,1331,1138,Late Night,Delivered,EasyPaisa,3.0
ORD-2193,Aug,Lahore,DHA,Yum! Lahore,Dessert,Gulab Jamun,4,207,0.0,49,828,877,455,422,Late Night,Cancelled,JazzCash,
ORD-2194,Aug,Lahore,Bahria Town,Andaaz,Burger,Zinger Burger,5,507,0.0,0,2535,2535,1394,1141,Late Night,Delivered,Debit Card,4.5
ORD-2195,Aug,Lahore,Clifton,Waris Nihari,Dessert,Ras Malai,2,256,0.0,99,512,611,282,329,Breakfast,Cancelled,EasyPaisa,
ORD-2196,Aug,Lahore,Garden Town,Butt Karahi,Dessert,Zarda,4,224,0.0,0,896,896,493,403,Late Night,Delivered,EasyPaisa,5.0
ORD-2197,Aug,Lahore,Johar Town,Andaaz,Desi,Aloo Gosht,3,442,0.0,99,1326,1425,729,696,Lunch,Delivered,Cash on Delivery,5.0
ORD-2198,Aug,Lahore,Bahria Town,Spice Bazaar,Karahi,Mutton Karahi,2,1094,0.0,49,2188,2237,1203,1034,Lunch,Delivered,EasyPaisa,3.0
ORD-2199,Aug,Lahore,DHA,Cuckoo's Den,Burger,Double Patty Burger,2,565,0.1,99,1130,1116,622,494,Breakfast,Delivered,EasyPaisa,4.5
ORD-2200,Aug,Lahore,Clifton,Butt Karahi,Pizza,Pepperoni Pizza,2,758,0.15,99,1516,1388,834,554,Dinner,Cancelled,EasyPaisa,
ORD-2201,Aug,Lahore,Clifton,McDonald's Gulberg,Shawarma,Chicken Shawarma,4,253,0.0,0,1012,1012,557,455,Dinner,Delivered,EasyPaisa,3.5
ORD-2202,Aug,Lahore,Clifton,Lahori Chargha,Pizza,Pepperoni Pizza,5,765,0.0,49,3825,3874,2104,1770,Lunch,Delivered,Credit Card,5.0
ORD-2203,Aug,Lahore,Iqbal Town,Cafe Aylanto,Karahi,White Karahi,5,841,0.15,99,4205,3673,2313,1360,Breakfast,Delivered,Debit Card,4.5
ORD-2204,Aug,Lahore,DHA,Pak Tea House,Burger,Zinger Burger,3,390,0.2,99,1170,1035,644,391,Breakfast,Cancelled,EasyPaisa,
ORD-2205,Aug,Lahore,Clifton,Butt Karahi,Karahi,Chicken Karahi,2,858,0.15,79,1716,1538,944,594,Lunch,Delivered,Debit Card,4.5
ORD-2206,Aug,Lahore,Wapda Town,Pak Tea House,Karahi,Chicken Karahi,3,1148,0.0,79,3444,3523,1894,1629,Breakfast,Delivered,Debit Card,3.5
ORD-2207,Aug,Lahore,Clifton,Charcoal Grill,Biryani,Chicken Biryani,4,439,0.0,49,1756,1805,966,839,Breakfast,Delivered,Credit Card,3.0
ORD-2208,Aug,Lahore,Gulberg,Cafe Aylanto,Dessert,Kheer,5,245,0.1,49,1225,1152,674,478,Breakfast,Cancelled,Credit Card,
ORD-2209,Aug,Lahore,Johar Town,Cafe Aylanto,Dessert,Gulab Jamun,3,185,0.0,79,555,634,305,329,Breakfast,Delivered,Cash on Delivery,4.0
ORD-2210,Aug,Lahore,DHA,Waris Nihari,Nihari,Beef Nihari,3,388,0.2,99,1164,1030,640,390,Late Night,Delivered,Credit Card,4.5
ORD-2211,Aug,Lahore,Johar Town,Cuckoo's Den,Burger,Smash Burger,1,579,0.0,49,579,628,318,310,Late Night,Delivered,EasyPaisa,4.0
ORD-2212,Aug,Lahore,Model Town,Cafe Aylanto,Dessert,Zarda,4,181,0.0,79,724,803,398,405,Dinner,Cancelled,Credit Card,
ORD-2213,Aug,Lahore,Wapda Town,McDonald's Gulberg,BBQ,Seekh Kabab,4,1370,0.1,0,5480,4932,3014,1918,Lunch,Cancelled,EasyPaisa,
ORD-2214,Aug,Lahore,Iqbal Town,Pak Tea House,Nihari,Special Nihari,1,425,0.1,0,425,382,234,148,Late Night,Delivered,JazzCash,4.5
ORD-2215,Aug,Lahore,Clifton,McDonald's Gulberg,Biryani,Prawn Biryani,2,317,0.0,0,634,634,349,285,Lunch,Delivered,Debit Card,5.0
ORD-2216,Aug,Lahore,Iqbal Town,Waris Nihari,Pizza,Chicken Tikka Pizza,3,1035,0.15,79,3105,2718,1708,1010,Dinner,Delivered,EasyPaisa,3.5
ORD-2217,Aug,Lahore,Gulberg,Charcoal Grill,Nihari,Beef Nihari,1,358,0.0,79,358,437,197,240,Late Night,Delivered,Credit Card,5.0
ORD-2218,Aug,Lahore,Wapda Town,Salt'n Pepper,Burger,Smash Burger,2,509,0.1,49,1018,965,560,405,Dinner,Delivered,Debit Card,4.5
ORD-2219,Aug,Lahore,Gulberg,McDonald's Gulberg,Dessert,Gulab Jamun,3,247,0.0,99,741,840,408,432,Late Night,Delivered,Credit Card,3.0
ORD-2220,Aug,Lahore,Gulberg,Spice Bazaar,Pizza,Pepperoni Pizza,2,827,0.0,79,1654,1733,910,823,Dinner,Delivered,Debit Card,5.0
ORD-2221,Aug,Lahore,Johar Town,Lahori Chargha,Desi,Aloo Gosht,5,394,0.1,79,1970,1852,1084,768,Lunch,Delivered,Credit Card,3.5
ORD-2222,Aug,Lahore,Iqbal Town,Bundu Khan Lahore,Karahi,White Karahi,1,1114,0.1,49,1114,1052,613,439,Dinner,Delivered,EasyPaisa,4.5
ORD-2223,Aug,Lahore,Bahria Town,McDonald's Gulberg,Biryani,Beef Biryani,3,410,0.1,79,1230,1186,676,510,Lunch,Delivered,Cash on Delivery,4.0
ORD-2224,Aug,Lahore,Iqbal Town,Cafe Aylanto,Broast,3 Pcs Broast,5,641,0.15,99,3205,2823,1763,1060,Dinner,Delivered,Credit Card,4.0
ORD-2225,Aug,Lahore,Garden Town,Charcoal Grill,BBQ,Chicken Tikka,3,1192,0.15,0,3576,3040,1967,1073,Dinner,Delivered,Debit Card,4.0
ORD-2226,Aug,Lahore,Iqbal Town,Bundu Khan Lahore,Biryani,Prawn Biryani,3,429,0.15,49,1287,1143,708,435,Late Night,Delivered,Credit Card,4.0
ORD-2227,Aug,Lahore,Garden Town,Andaaz,Shawarma,Spicy Shawarma,5,316,0.1,79,1580,1501,869,632,Breakfast,Delivered,JazzCash,4.5
ORD-2228,Aug,Lahore,Clifton,Charcoal Grill,BBQ,Mix BBQ Platter,4,1537,0.1,0,6148,5533,3381,2152,Late Night,Delivered,Debit Card,3.0
ORD-2229,Aug,Lahore,Wapda Town,Waris Nihari,Desi,Saag Gosht,3,355,0.0,99,1065,1164,586,578,Dinner,Delivered,Debit Card,4.0
ORD-2230,Aug,Lahore,Garden Town,Waris Nihari,Karahi,White Karahi,1,887,0.0,0,887,887,488,399,Late Night,Delivered,EasyPaisa,3.0
ORD-2231,Aug,Lahore,Cantt,Cuckoo's Den,Biryani,Chicken Biryani,5,369,0.0,49,1845,1894,1015,879,Lunch,Delivered,Cash on Delivery,4.5
ORD-2232,Aug,Lahore,Gulberg,Spice Bazaar,BBQ,Chicken Tikka,5,1270,0.1,79,6350,5794,3493,2301,Lunch,Delivered,JazzCash,3.0
ORD-2233,Aug,Lahore,Garden Town,Cafe Aylanto,Biryani,Chicken Biryani,1,408,0.0,49,408,457,224,233,Dinner,Cancelled,Cash on Delivery,
ORD-2234,Aug,Lahore,Bahria Town,Haveli Restaurant,Burger,Zinger Burger,3,475,0.2,0,1425,1140,784,356,Dinner,Delivered,Credit Card,4.0
ORD-2235,Aug,Lahore,Johar Town,Charcoal Grill,Dessert,Ras Malai,5,222,0.0,99,1110,1209,610,599,Dinner,Delivered,EasyPaisa,5.0
ORD-2236,Aug,Lahore,Wapda Town,Butt Karahi,Pizza,BBQ Pizza,3,836,0.0,0,2508,2508,1379,1129,Late Night,Delivered,Cash on Delivery,3.0
ORD-2237,Aug,Lahore,Johar Town,Charcoal Grill,Nihari,Beef Nihari,1,367,0.0,49,367,416,202,214,Dinner,Delivered,EasyPaisa,5.0
ORD-2238,Aug,Lahore,DHA,Salt'n Pepper,Karahi,Mutton Karahi,4,985,0.0,99,3940,4039,2167,1872,Breakfast,Delivered,EasyPaisa,3.0
ORD-2239,Aug,Lahore,Clifton,Charcoal Grill,Karahi,Mutton Karahi,3,1145,0.15,0,3435,2920,1889,1031,Dinner,Delivered,JazzCash,4.5
ORD-2240,Aug,Lahore,Gulberg,Hussain Chowk Paye,Burger,Double Patty Burger,2,510,0.15,79,1020,946,561,385,Late Night,Delivered,EasyPaisa,5.0
ORD-2241,Aug,Lahore,Johar Town,Salt'n Pepper,Desi,Saag Gosht,2,332,0.1,49,664,647,365,282,Lunch,Delivered,Cash on Delivery,3.0
ORD-2242,Aug,Lahore,Johar Town,Lahori Chargha,Broast,Broast Deal,3,767,0.0,79,2301,2380,1266,1114,Late Night,Cancelled,Cash on Delivery,
ORD-2243,Aug,Lahore,Johar Town,Butt Karahi,Desi,Haleem,2,443,0.1,79,886,876,487,389,Breakfast,Delivered,Cash on Delivery,3.0
ORD-2244,Aug,Lahore,Bahria Town,Andaaz,Desi,Saag Gosht,3,326,0.2,49,978,831,538,293,Lunch,Cancelled,Cash on Delivery,
ORD-2245,Aug,Lahore,Johar Town,Lahori Chargha,Biryani,Mutton Biryani,1,451,0.1,49,451,455,248,207,Late Night,Cancelled,Credit Card,
ORD-2246,Aug,Lahore,Gulberg,Pak Tea House,Karahi,White Karahi,2,974,0.2,0,1948,1558,1071,487,Late Night,Delivered,Debit Card,4.0
ORD-2247,Aug,Lahore,Iqbal Town,Charcoal Grill,Biryani,Beef Biryani,2,406,0.2,49,812,699,447,252,Late Night,Delivered,Cash on Delivery,4.0
ORD-2248,Aug,Lahore,Bahria Town,Andaaz,Shawarma,Chicken Shawarma,3,327,0.1,79,981,962,540,422,Dinner,Delivered,Cash on Delivery,4.5
ORD-2249,Aug,Lahore,DHA,Bundu Khan Lahore,Burger,Double Patty Burger,1,557,0.0,99,557,656,306,350,Breakfast,Delivered,Debit Card,4.0
ORD-2250,Aug,Lahore,Cantt,Butt Karahi,Broast,Full Broast,1,779,0.0,0,779,779,428,351,Late Night,Delivered,EasyPaisa,5.0
ORD-2251,Aug,Lahore,Iqbal Town,Yum! Lahore,Shawarma,Chicken Shawarma,5,298,0.0,99,1490,1589,820,769,Late Night,Delivered,JazzCash,4.0
ORD-2252,Aug,Lahore,Clifton,Butt Karahi,Biryani,Mutton Biryani,3,423,0.0,99,1269,1368,698,670,Dinner,Cancelled,Credit Card,
ORD-2253,Aug,Lahore,Gulberg,Salt'n Pepper,Shawarma,Mayo Shawarma,3,336,0.0,99,1008,1107,554,553,Breakfast,Delivered,JazzCash,4.0
ORD-2254,Aug,Lahore,Iqbal Town,Salt'n Pepper,Dessert,Gulab Jamun,2,220,0.0,49,440,489,242,247,Dinner,Delivered,EasyPaisa,4.0
ORD-2255,Aug,Lahore,DHA,Spice Bazaar,Broast,Full Broast,5,638,0.0,99,3190,3289,1755,1534,Lunch,Cancelled,JazzCash,
ORD-2256,Aug,Lahore,Cantt,Yum! Lahore,Pizza,Fajita Pizza,4,731,0.0,99,2924,3023,1608,1415,Dinner,Delivered,EasyPaisa,4.0
ORD-2257,Aug,Lahore,Model Town,Waris Nihari,Broast,Broast Deal,2,675,0.2,0,1350,1080,743,337,Late Night,Delivered,Debit Card,5.0
ORD-2258,Aug,Lahore,Clifton,Cuckoo's Den,Nihari,Mutton Nihari,2,358,0.2,79,716,652,394,258,Late Night,Delivered,Debit Card,5.0
ORD-2259,Aug,Lahore,Clifton,Yum! Lahore,Biryani,Prawn Biryani,3,325,0.15,79,975,908,536,372,Breakfast,Cancelled,EasyPaisa,
ORD-2260,Aug,Lahore,Garden Town,Bundu Khan Lahore,Shawarma,Chicken Shawarma,2,362,0.0,99,724,823,398,425,Breakfast,Delivered,Debit Card,4.5
ORD-2261,Aug,Lahore,Cantt,Yum! Lahore,Burger,Smash Burger,5,389,0.2,79,1945,1635,1070,565,Dinner,Delivered,Debit Card,5.0
ORD-2262,Aug,Lahore,Clifton,McDonald's Gulberg,Dessert,Gulab Jamun,4,210,0.0,0,840,840,462,378,Lunch,Delivered,Debit Card,3.5
ORD-2263,Aug,Lahore,Clifton,Cuckoo's Den,Karahi,White Karahi,1,1047,0.2,0,1047,838,576,262,Dinner,Delivered,EasyPaisa,3.5
ORD-2264,Aug,Lahore,Garden Town,Charcoal Grill,Biryani,Mutton Biryani,4,405,0.0,79,1620,1699,891,808,Late Night,Delivered,Debit Card,4.0
ORD-2265,Aug,Lahore,DHA,Butt Karahi,Nihari,Nalli Nihari,4,510,0.0,99,2040,2139,1122,1017,Breakfast,Cancelled,Debit Card,
ORD-2266,Aug,Lahore,Garden Town,Pak Tea House,Shawarma,Beef Shawarma,1,351,0.15,49,351,347,193,154,Late Night,Delivered,Debit Card,4.5
ORD-2267,Aug,Lahore,Johar Town,Yum! Lahore,BBQ,Chicken Tikka,5,1041,0.15,0,5205,4424,2863,1561,Lunch,Delivered,JazzCash,4.5
ORD-2268,Aug,Lahore,DHA,Charcoal Grill,Desi,Haleem,5,320,0.1,49,1600,1489,880,609,Breakfast,Delivered,EasyPaisa,4.0
ORD-2269,Aug,Lahore,DHA,Andaaz,Shawarma,Chicken Shawarma,3,277,0.0,0,831,831,457,374,Late Night,Cancelled,Credit Card,
ORD-2270,Aug,Lahore,Iqbal Town,Charcoal Grill,Nihari,Beef Nihari,4,352,0.0,0,1408,1408,774,634,Late Night,Cancelled,Credit Card,
ORD-2271,Aug,Lahore,Clifton,Cafe Aylanto,Shawarma,Beef Shawarma,2,336,0.1,49,672,654,370,284,Lunch,Cancelled,EasyPaisa,
ORD-2272,Aug,Lahore,Gulberg,Cafe Aylanto,Pizza,BBQ Pizza,2,880,0.1,0,1760,1584,968,616,Breakfast,Delivered,Cash on Delivery,5.0
ORD-2273,Aug,Lahore,Gulberg,Cuckoo's Den,Broast,3 Pcs Broast,2,626,0.0,79,1252,1331,689,642,Lunch,Delivered,EasyPaisa,4.5
ORD-2274,Aug,Lahore,Johar Town,Pak Tea House,Shawarma,Mayo Shawarma,1,256,0.0,79,256,335,141,194,Dinner,Cancelled,Credit Card,
ORD-2275,Aug,Lahore,Model Town,Andaaz,Broast,3 Pcs Broast,2,600,0.15,99,1200,1119,660,459,Breakfast,Delivered,Cash on Delivery,4.0
ORD-2276,Aug,Lahore,Garden Town,Butt Karahi,Broast,Broast Deal,5,589,0.0,0,2945,2945,1620,1325,Breakfast,Delivered,Cash on Delivery,3.0
ORD-2277,Aug,Lahore,Clifton,Haveli Restaurant,Karahi,Mutton Karahi,1,1144,0.0,79,1144,1223,629,594,Late Night,Delivered,Cash on Delivery,3.0
ORD-2278,Aug,Lahore,Cantt,McDonald's Gulberg,Karahi,Beef Karahi,4,902,0.2,0,3608,2886,1984,902,Breakfast,Delivered,Cash on Delivery,3.0
ORD-2279,Aug,Lahore,Model Town,Lahori Chargha,Dessert,Zarda,5,231,0.0,79,1155,1234,635,599,Lunch,Cancelled,Cash on Delivery,
ORD-2280,Aug,Lahore,Gulberg,McDonald's Gulberg,Pizza,BBQ Pizza,1,907,0.0,49,907,956,499,457,Dinner,Delivered,JazzCash,5.0
ORD-2281,Aug,Lahore,Cantt,Cafe Aylanto,Karahi,White Karahi,1,1046,0.0,49,1046,1095,575,520,Breakfast,Delivered,Credit Card,4.0
ORD-2282,Aug,Lahore,Iqbal Town,Pak Tea House,Karahi,Beef Karahi,1,1076,0.0,79,1076,1155,592,563,Lunch,Cancelled,EasyPaisa,
ORD-2283,Aug,Lahore,DHA,Spice Bazaar,Dessert,Zarda,3,258,0.2,99,774,718,426,292,Breakfast,Delivered,Credit Card,4.0
ORD-2284,Aug,Lahore,Garden Town,Spice Bazaar,BBQ,Mix BBQ Platter,5,1228,0.15,49,6140,5268,3377,1891,Breakfast,Delivered,JazzCash,3.0
ORD-2285,Aug,Lahore,Model Town,Cuckoo's Den,Broast,Half Broast,1,522,0.0,99,522,621,287,334,Dinner,Cancelled,Cash on Delivery,
ORD-2286,Aug,Lahore,Garden Town,Cuckoo's Den,Burger,Crispy Burger,2,390,0.2,99,780,723,429,294,Lunch,Delivered,EasyPaisa,4.5
ORD-2287,Aug,Lahore,Wapda Town,Haveli Restaurant,Dessert,Zarda,5,249,0.1,79,1245,1200,685,515,Breakfast,Delivered,Cash on Delivery,4.5
ORD-2288,Aug,Lahore,Garden Town,Spice Bazaar,Shawarma,Beef Shawarma,2,260,0.0,99,520,619,286,333,Lunch,Delivered,Debit Card,3.0
ORD-2289,Aug,Lahore,Wapda Town,Andaaz,Nihari,Nalli Nihari,3,423,0.0,79,1269,1348,698,650,Dinner,Delivered,Cash on Delivery,4.0
ORD-2290,Aug,Lahore,Gulberg,Spice Bazaar,Karahi,Chicken Karahi,2,921,0.1,0,1842,1658,1013,645,Breakfast,Delivered,Credit Card,5.0
ORD-2291,Aug,Lahore,Wapda Town,Salt'n Pepper,Broast,Half Broast,5,746,0.0,0,3730,3730,2052,1678,Breakfast,Delivered,EasyPaisa,4.5
ORD-2292,Aug,Lahore,Model Town,Hussain Chowk Paye,Pizza,BBQ Pizza,4,886,0.0,79,3544,3623,1949,1674,Lunch,Delivered,Credit Card,4.0
ORD-2293,Aug,Lahore,Gulberg,Yum! Lahore,Dessert,Ras Malai,3,194,0.0,99,582,681,320,361,Late Night,Delivered,Credit Card,5.0
ORD-2294,Aug,Lahore,Cantt,Bundu Khan Lahore,Desi,Daal Makhni,3,325,0.0,0,975,975,536,439,Lunch,Delivered,Cash on Delivery,4.5
ORD-2295,Aug,Lahore,Johar Town,Cafe Aylanto,Nihari,Mutton Nihari,1,408,0.0,0,408,408,224,184,Lunch,Cancelled,Debit Card,
ORD-2296,Aug,Lahore,Gulberg,Salt'n Pepper,Burger,Zinger Burger,3,394,0.0,79,1182,1261,650,611,Late Night,Delivered,JazzCash,4.5
ORD-2297,Aug,Lahore,Bahria Town,Lahori Chargha,Karahi,White Karahi,5,1137,0.15,99,5685,4931,3127,1804,Breakfast,Delivered,JazzCash,4.0
ORD-2298,Aug,Lahore,Wapda Town,Charcoal Grill,Pizza,Pepperoni Pizza,3,812,0.15,49,2436,2120,1340,780,Late Night,Delivered,JazzCash,3.5
ORD-2299,Aug,Lahore,Iqbal Town,McDonald's Gulberg,Karahi,Mutton Karahi,1,922,0.15,99,922,883,507,376,Breakfast,Delivered,Cash on Delivery,3.5
ORD-2300,Aug,Lahore,DHA,Butt Karahi,Desi,Saag Gosht,1,304,0.0,99,304,403,167,236,Breakfast,Delivered,Cash on Delivery,3.5
ORD-2301,Aug,Lahore,Johar Town,Haveli Restaurant,Karahi,White Karahi,2,1117,0.2,79,2234,1866,1229,637,Breakfast,Delivered,Cash on Delivery,4.0
ORD-2302,Aug,Lahore,Garden Town,Andaaz,Desi,Saag Gosht,5,337,0.0,99,1685,1784,927,857,Late Night,Cancelled,JazzCash,
ORD-2303,Aug,Lahore,Cantt,Haveli Restaurant,BBQ,Mix BBQ Platter,2,1551,0.0,79,3102,3181,1706,1475,Breakfast,Delivered,Debit Card,5.0
ORD-2304,Aug,Lahore,Johar Town,Haveli Restaurant,Desi,Daal Makhni,1,427,0.15,0,427,363,235,128,Dinner,Delivered,Credit Card,4.0
ORD-2305,Aug,Lahore,Gulberg,McDonald's Gulberg,Karahi,Chicken Karahi,2,1028,0.0,49,2056,2105,1131,974,Lunch,Delivered,JazzCash,5.0
ORD-2306,Aug,Lahore,Bahria Town,Butt Karahi,Karahi,White Karahi,5,1087,0.0,79,5435,5514,2989,2525,Late Night,Delivered,Credit Card,4.5
ORD-2307,Aug,Lahore,Bahria Town,Pak Tea House,Karahi,White Karahi,1,1075,0.1,0,1075,968,591,377,Lunch,Delivered,Debit Card,4.0
